ITEM_NM,SUBITEM_NM,CTPRVN_NM,SIGNGU_NM,CLSSRM_NM,TROBL_TY_NM,OPER_TIME_CN,CLSSRM_INTRCN_CN,RCRIT_PD,OPER_PD
볼링,,경북,문경시,2022년 지적발달건강 볼링교실(문경시중증장애인자립지원센터),지적장애,"월금, 10:00~11:00",,20220301~20220718,20220425~20220718
볼링,,울산,남구,2022 울산광역시 여성장애인볼링교실,지적장애,매주 목요일 11:00~12:00,-재가 장애인에 적극 홍보하여 장애인스포츠 발전의 근간을 이루고 장애인 스포츠에 다소 소외된 여성장애인의 참여를 유도,20220101~20221130,20220101~20221130
볼링,,울산,중구,2022 울산광역시 시각장애인볼링교실,시각장애,매주 목요일 15:30~16:30,-시각장애인볼링교실을 개최하여 장애인스포츠에 시각장애인의 참여율을 높인다.  -교실사업 활성화로 장애인클럽과 연계시키고 우수한 선수를 발굴한다.,20220101~20221130,20220101~20221130
볼링,,울산,울주군,2022 울산광역시 청각장애인볼링교실,청각장애,매주 일요일 14:00~16:00,-청각장애인볼링교실을 개최하여 장애인스포츠에 청각장애인의 참여율을 높인다.  -다양한 유형의 장애인을 참여시켜 유형간 이해를 돕고 교실에 활력을 증가시킨다.,20220101~20221130,20220101~20221130
볼링,,인천,연수구,시각장애인볼링교실,시각장애,월 15:30~17:30,사업명: 시각장애인볼링교실  운영일시:월 (15:30~17:30)  운영장소:이삭볼링장  운영종목:볼링,20220401~20221231,20220401~20221231
볼링,,인천,중구,블링블링 스트라이크,지적장애,"월, 수 14:00 ~ 15:00","사업명: 블링블링 스트라이크  운영일시:월, 수(14:00 ~ 15:00)  운영장소:크라운볼링장  운영종목:볼링",20220401~20221231,20220401~20221231
볼링,,경북,경산시,성인장애인 어울림 생활체육볼링교실(경산시장애인종합복지관),기타장애,"화, 10:30~12:00",,20220301~20220930,20220405~20221004
볼링,,인천,남구,장애인볼링교실(스트라이크 범인 누구야),지적장애,화 11:00 ~ 12:00,사업명:장애인볼링교실(스트라이크 범인 누구야)  운영일시:화(11:00 ~ 12:00)  운영장소:두두볼링장  운영종목:볼링,20220401~20221231,20220401~20221231
볼링,,경기,성남시,성남시 나도 볼링 왕! 교실,지체장애,13:00-15:00,,20220101~20221231,20220101~20221231
볼링,,경기,성남시,성남시 데굴데굴 볼링교실,지적장애,13:00-15:00,,20220101~20221231,20220101~20221231
볼링,,대전,서구,2022 볼링 생활체육교실,지체장애,"화,금 10:00 ~ 11:00",,20220401~20220927,20220401~20220927
볼링,,경북,김천시,2022년 김천시발달장애인 생활체육볼링교실(김천시장애인부모회),지적장애,"목, 13:30~14:30",,20220301~20220930,20220401~20220923
볼링,,제주,서귀포시,(기금)서귀포 장애인 볼링교실,지적장애,매주수요일 14:00~16:00,,20220301~20221130,20220401~20221130
볼링,,인천,남동구,볼링교실(굴려굴려),지적장애,금 16:00 ~ 18:00,사업명: 볼링교실(굴려굴려)  운영일시:금(16:00 ~ 18:00)  운영장소:남동볼링센터  운영종목:볼링,20220401~20221231,20220401~20221231
볼링,,충북,보은군,2022년 보은군장애인볼링교실,기타장애,목 13:30~14:30,,20220201~20220331,20220331~20221031
볼링,,충북,옥천군,2022년 생생일터 볼링교실,지적장애,화 13:30 /수 10:00,,20220201~20220331,20220331~20221031
볼링,,충북,옥천군,2022년 정신건강 볼링교실,기타장애,금 14:00-15:30,,20220201~20220331,20220331~20221031
볼링,,대전,서구,2022 생활체육교실(볼링),지적장애,금 15:00 ~ 17:30,,20220617~20221209,20220617~20221209
볼링,,경기,김포시,김포시 장애인 생활체육 볼링교실(시군),지체장애,금 14:00~16:00,김포시 장애인 생활체육 볼링교실입니다.  김포관내 주소등록 장애인분 누구나 참여 가능합니다.  15명 선착순 모집입니다.,20220101~20221231,20220401~20221111
볼링,,충북,음성군,2022년 장애인생활체육 청소년볼링교실,지적장애,토10:00~12:00,,20220201~20220331,20220331~20221031
볼링,,충북,음성군,2022년 장애인생활체육 장애인부모연대 볼링교실,지적장애,수 13:30~15:30,,20220201~20220331,20220331~20221031
볼링,,전남,광양시,2022 전남 광양시 장애인생활체육 시각장애인볼링교실(기금),지체장애,10:00~12:00,기금사업,20220301~20220331,20220405~20221004
볼링,,충북,음성군,2022년 장애인생활체육 다올찬볼링교실,지체장애,토 10:00~12:00,,20220201~20220331,20220331~20221031
볼링,,전남,나주시,2022 전남 나주시 장애인생활체육 볼링교실(기금),지적장애,18:00~19:00,기금사업,20220301~20220331,20220407~20221201
볼링,,강원,동해시,(지방비) 강원도 동해시 성인지적장애인을 위한 볼링교실-동해야,지적장애,매주 목 13:00~15:00,동해시지적장애인자립지원센터,20220301~20220331,20220401~20221028
볼링,,전남,목포시,2022 전남 목포시 장애인생활체육 볼링교실(기금),지적장애,15:00~16:30,기금사업,20220401~20220431,20220504~20221102
볼링,,대구,달서구,2022년 대구장애인볼링생활체육교실(밀알주간센터),지적장애,매주 화 오전11시~12시,성인 중증장애인들이 모여 매주 1회 볼링교실을 통하여 체력향상과 일상에서 오는 스트레스 해소의 계기 마련,20220203~20220211,20220406~20221019
볼링,,강원,원주시,(지방비) 행복공감 볼링교실,지적장애,매주 화 14:00~15:00,행복공감 장애인 보호작업장,20220301~20220331,20220401~20221130
볼링,,강원,춘천시,(지방비) 강원도 춘천시 지적발달장애인 볼링교실,지적장애,매주 화 16:30~18:00,호반보호작업센터,20220301~20220331,20220404~20221031
볼링,,전남,순천시,2022 전남 순천시 장애인생활체육 힘내라볼링교실(기금),지적장애,13:30~14:30,기금사업,20220301~20220331,20220407~20220929
볼링,,강원,태백시,(지방비) 강원도 태백시 장애인 볼링교실,지적장애,매주 수 14:00~16:00,태백장애인종합복지관,20220301~20220331,20220401~20220930
볼링,,강원,강릉시,(기금) 강릉시장애인볼링협회 볼링교실,지체장애,수/금 15:00~17:00,강릉시장애인볼링협회,20220301~20220331,20220406~20221028
볼링,,부산,동구,&apos;볼&apos;수록 굴리고 싶은 볼&apos;링&apos; 프로그램,지적장애,금요일(월2회) 13:00~15:00,,20220301~20220407,20220408~20221216
볼링,,강원,횡성군,(기금) 횡성군 장애 청소년 볼링교실,지적장애,매주 목 15:30~17:30,횡성군장애인체육회,20220301~20220331,20220407~20221103
볼링,,강원,횡성군,(기금) 횡성군 장애 어르신 볼링교실,청각장애,금 10:00~12:00,횡성군장애인체육회,20220301~20220331,20220408~20221104
볼링,,부산,사상구,빅볼볼링교실,비장애인,화요일 13:30~14:30,,20220301~20220401,20220405~20221129
볼링,,충북,청주시상당구,2022 장애인생활체육 아라한볼링교실,지적장애,토 13:00~15:00,,20220201~20220331,20220331~20221031
볼링,,강원,태백시,(지방비) 강원도 태백시 시각장애인 볼링교실,시각장애,매주 월 13:30~15:30,(사)강원도시각장애인연합회태백시장애인생활이동지원센터,20220301~20220331,20220404~20221128
볼링,,강원,춘천시,(기금) 강원도 춘천시 지적발달장애인 볼링교실,지적장애,매주 금 16:00~17:00,하나린단기보호소,20220301~20220331,20220404~20221031
볼링,,제주,제주시,(지방비) 남녀장애인 볼링교실,기타장애,"매주토,일 10:00~12:00",,20220301~20221130,20220701~20221130
볼링,,세종,,세종장애인주간보호센터 볼링교실,지적장애,매주 목 오후 15:00~16:30,,20220201~20220331,20220407~20220929
볼링,,서울,종로구,종로구 지적장애인 볼링교실,지적장애,금 10:00-12:00,,20220401~20220916,20220401~20220916
볼링,,세종,,2022년 장애인생활체육 볼링교실,지적장애,매주 수 오후 13:00~15:00,,20220201~20220310,20220316~20221102
볼링,,강원,양양군,(도비)한국시각장애인연합회 양양군지회 시각장애인 볼링교실,시각장애,매주 목 14:00-17:00,재가 시각장애인의 외출유도를 통한 참여자의 삶의 질 향상과 여가활동의 계기를 마련하기 위한 볼링교실,20220301~20220331,20220405~20221027
볼링,,경기,평택시,평택시 발달장애인 볼링 교실,지적장애,18:30~21:00,,20220101~20221231,20220101~20221231
볼링,,경기,수원시,수원시 하우투볼링교실,지적장애,13:30~14:30,,20220101~20221231,20220101~20221231
볼링,,세종,,2022 장애인 생활체육 볼링교실,지적장애,매주 수 오후 17:00~18:00,,20220201~20220331,20220413~20221030
볼링,,세종,,2022년 장애인 생활체육볼링교실,지적장애,매주 금 오전 10:00~12:00,,20220201~20220331,20220401~20221230
볼링,,강원,춘천시,(국비) 춘천시장애인체육회 볼링교실,지적장애,매주 토 11:00-13:00,ㅇ 수업을 통하여 장애인의 상호유대관계에 따른 사회성혀성 효과와 신체기능 향상을 위한 볼링교실,20220301~20220331,20220402~20221126
볼링,,경기,군포시,군포시 펀펀 볼링교실,지적장애,13:30-14:30,,20220101~20221231,20220101~20221231
볼링,,경기,여주시,여주시 볼링 교실(시군),시각장애,13:30-15:00,,20220101~20221231,20220101~20221231
볼링,,충남,보령시,(시비)2022년 장애청소년 볼링교실,지적장애,목 17:00~17:00,,20220407~20221027,20220407~20221027
볼링,,강원,철원군,(도비) 한국시각장애인연합회 철원군지회 시각장애인 볼링교실,시각장애,매주 월 14:00-16:00,ㅇ 운동부족을 해소하는데 도움을 주고 혼자하기 힘든 운동기회를 마련하여 운동부족을 해소하기 위한 볼링교실,20220301~20220331,20220404~20221107
볼링,,경기,하남시,하남시 시각장애인 볼링교실,시각장애,14:00-16:00,,20220101~20221231,20220101~20221231
볼링,,대전,서구,2022 시각장애인 볼링교실,시각장애,월 10:00 ~ 12:00,,20220404~20221024,20220404~20221024
볼링,,경기,포천시,포천시 레인스타 볼링교실(시군),지적장애,14:00~16:00,,20220101~20221231,20220101~20221231
볼링,,경남,진주시,(기금)진주장애인볼링생활체육교실,지체장애,"화, 목 10:00-11:30",,20220401~20220930,20220401~20220930
볼링,,충남,보령시,(시비)2022년 보령시 지적장애인 라파볼링교실,지적장애,화 14:30~16:00,,20220301~20221030,20220301~20221030
볼링,,경기,이천시,이천시 볼링 교실(시군),지적장애,16:00-18:00,,20220101~20221231,20220101~20221231
볼링,,충남,보령시,(시비)2022년 드림볼링교실,시각장애,화 10:30~12:00,,20220315~20221030,20220315~20221030
사격,,경기,화성시,화성시 사격의 명수(시군),지체장애,10:00~12:00,,20220101~20221231,20220101~20221231
사격,,전북,장수군,2022 전북장애인사격교실(장수),기타장애,15:00~17:00,,20220401~20220531,20220601~20221130
사격,,전북,진안군,2022 전북장애인생활체육 사격교실(진안),기타장애,10:00~11:30,,20220101~20220301,20220601~20221231
사격,,경남,김해시,(기금)2022년 경남장애인사격생활체육교실,지체장애,목 13:00~15:00,,20220401~20220930,20220401~20220930
사격,,경남,김해시,(기금)2022년 경남장애인사격생활체육교실,지체장애,목 13:00-15:00,,20220401~20220930,20220401~20220930
사격,,광주,광산구,(시비)2022 지체장애인 사격교실(홍연희),지체장애,매주 월 10:00~12:00,,20220103~20220410,20220411~20220905
사이클,,제주,제주시,(기금)시각장애인 어르신 자전거(사이클) 교실,시각장애,매주금요일 10:00~11:30,,20220301~20221130,20220401~20221130
사이클,,인천,남동구,인천스포밥발달장애인생활체육 사이클교실,지적장애,토 10:00 ~ 12:00,사업명: 인천스포밥발달장애인생활체육 사이클교실  운영일시: 토(10:00 ~ 12:00)  운영장소:인천대공원  운영종목:사이클,20220401~20221231,20220401~20221231
수상스키,,서울,광진구,2022 서울특별시장애인수상스키교실,지체장애,"월,화 11-13, 16-18",,20220523~20220628,20220523~20220628
수영,,제주,제주시,(기금)장애인 생존수영교실,지체장애,"매주 토,일 09:00~10:00",,20220301~20221130,20220401~20221130
수영,,서울,마포구,2022 마포구 청각장애인 수중운동교실,청각장애,화 14:00-15:00,,20220405~20220927,20220405~20220927
수영,,경남,창원시,(지방비)2022경남스피드장애인수영동호회 생활체육교실(수영)),지체장애,"수,금 14:00-15:00",,20220401~20220930,20220401~20220930
수영,,대전,유성구,도움닫기 수영 교실,지적장애,"화, 목 17:00 ~ 18:00",,20220405~20221229,20220405~20221229
수영,,서울,송파구,2022 송파구 시각장애인 수중운동교실,시각장애,토 12:00-13:00,,20220402~20220917,20220402~20220917
수영,,서울,광진구,2022 광진구 발달장애인 생존수영교실,지적장애,목 13:30-15:30,,20220407~20220901,20220407~20220901
수영,,울산,중구,2022 울산 지적장애인 중증수중인지운동교실-제2장애인체육관,지적장애,매주 수요일 16:00~17:00,-수영활동을 통해 체력증진과 건강 유지,20220101~20221130,20220101~20221130
수영,,울산,중구,2022 울산 지적장애 방과후수영교실-제2장애인체육관,지적장애,매주 금요일 17:00~18:00,-기분전환이나 즐거움을 충족시키는 보람된 수영교실  -수영활동을 통하여 체력을 증진시키고 건강 유지,20220101~20221130,20220101~20221130
수영,,광주,서구,(기금) 2022 지적장애인 수중운동교실(최재담),지적장애,매주 화 15:30~16:30,,20220301~20220331,20220419~20220830
수영,,경기,안양시,(국비) 성인 수영클럽,지적장애,화 18:30 ~ 19:20,,20220401~20220730,20220401~20221130
수영,,울산,남구,2022 울산지적장애아동 생활체육 수영교실-몸짱수영교실,지적장애,매주 토요일 10:00~10:50,-수영 기본기 훈련을 통한 취미활동 증진  -장애인 체력강화와 지속적이고 체계적인 훈련,20220101~20221130,20220101~20221130
수영,,충북,증평군,2022년 장애인생활체육 건강한수영교실,지적장애,토 10:00~11:00,,20220201~20220331,20220331~20221031
수영,,울산,남구,2022 울산장애인생활체육수중운동교실-아쿠아로빅교실,지체장애,"매주 화, 목 14:00~14:50",-수중운동을 통해 신체적 기능 향상과 상호간의 친목 도모  -프로그램을 통해 장애를 극복하여 건강증진을 향상,20220101~20221130,20220101~20221130
