GRP_NM,LOCPLC_DC,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_CD_NM
"무성국악진흥회","전남 순천시","36","전라남도","36030","순천시"
"무소속연구소","서울 서대문구","11","서울특별시","11130","서대문구"
"무소의뿔","강원 춘천시","32","강원도","32010","춘천시"
"무시","서울 강서구","11","서울특별시","11160","강서구"
"무심수필문학회","충북 청주시","33","충청북도","33040","청주시"
"무심콰이어","충북 청주시","33","충청북도","33040","청주시"
"무심회화회","충북 청주시","33","충청북도","33040","청주시"
"무아","강원 원주시","32","강원도","32020","원주시"
"무아","대구 중구","22","대구광역시","22010","중구"
"무아","제주 제주시","39","제주특별자치도","39010","제주시"
"무아랑","경기 화성시","31","경기도","31240","화성시"
"무안 양림 벅구굿 보존회","전남 무안군","36","전라남도","36420","무안군"
"무안문화원","전남 무안군","36","전라남도","36420","무안군"
"무안상동들노래보존회","전남 무안군","36","전라남도","36420","무안군"
"무안어울림오케스트라","전남 무안군","36","전라남도","36420","무안군"
"무안예술협회","전남 무안군","36","전라남도","36420","무안군"
"무애무용단","경남 사천시","38","경상남도","38060","사천시"
"무연예술단","경북 경주시","37","경상북도","37020","경주시"
"무예공연예술단지무단","전북 김제시","35","전라북도","35060","김제시"
"무예공연예술단지무단","전북 전주시","35","전라북도","35010","전주시"
"무예도보통지남한산성전통무예협회","경기 광주시","31","경기도","31250","광주시"
"무용다방(無用多方)","제주 서귀포시","39","제주특별자치도","39020","서귀포시"
"무용단 XCVI","부산 금정구","21","부산광역시","21110","금정구"
"무용단 다해","경기 양평군","31","경기도","31380","양평군"
"무용단 다해(多海)","강원 춘천시","32","강원도","32010","춘천시"
"무용단 춤짓","경기 김포시","31","경기도","31230","김포시"
"무용단Altimeets","경기 성남시","31","경기도","31020","성남시"
"무용단Altimeets","서울 마포구","11","서울특별시","11140","마포구"
"무용단altimeets","서울 서초구","11","서울특별시","11220","서초구"
"무용단춤판","울산 중구","26","울산광역시","26010","중구"
"무용에듀인","울산 중구","26","울산광역시","26010","중구"
"무용역사기록학회","서울 마포구","11","서울특별시","11140","마포구"
"무용협동조합연합회","서울 양천구","11","서울특별시","11150","양천구"
"무용협회 전남지회","전남 목포시","36","전라남도","36010","목포시"
"무용협회목포지부","전남 목포시","36","전라남도","36010","목포시"
"무용협회제주시지부","제주 제주시","39","제주특별자치도","39010","제주시"
"무위당미학연구회","강원 원주시","32","강원도","32020","원주시"
"무을무용단","울산 울주군","26","울산광역시","26310","울주군"
"무이예술관","강원 평창군","32","강원도","32340","평창군"
"무인20","제주 제주시","39","제주특별자치도","39010","제주시"
"무작컴퍼니","경기 양평군","31","경기도","31380","양평군"
"무작판","전북 남원시","35","전라북도","35050","남원시"
"무적의무지개","경기 고양시","31","경기도","31100","고양시"
"무제의길","서울 용산구","11","서울특별시","11030","용산구"
"무주반디예술단","전북 무주군","35","전라북도","35330","무주군"
"무주사진가협회","전북 무주군","35","전라북도","35330","무주군"
"무지개마을","제주 제주시","39","제주특별자치도","39010","제주시"
"무지개연인들","서울 노원구","11","서울특별시","11110","노원구"
"무지개토끼","경북 경주시","37","경상북도","37020","경주시"
"무지개토끼","울산 남구","26","울산광역시","26020","남구"
"무지카","대구 북구","22","대구광역시","22050","북구"
"무지카 기간테스","서울 마포구","11","서울특별시","11140","마포구"
"무지카 엑스 마키나","서울 강동구","11","서울특별시","11250","강동구"
"무지카 필하모닉 오케스트라","경기 고양시","31","경기도","31100","고양시"
"무지카글로리피카","서울 용산구","11","서울특별시","11030","용산구"
"무지카비바","부산 해운대구","21","부산광역시","21090","해운대구"
"무지카삐우","경기 안산시","31","경기도","31090","안산시"
"무지커(Musiker)앙상블협동조합","충북 청주시","33","충청북도","33040","청주시"
"무지크브로이","서울 강남구","11","서울특별시","11230","강남구"
"무지크브로이","서울 서초구","11","서울특별시","11220","서초구"
"무직회사(Muzik Company)","전북 전주시","35","전라북도","35010","전주시"
"무진동사","서울 은평구","11","서울특별시","11120","은평구"
"무진형제","경기 파주시","31","경기도","31200","파주시"
"무천문학동인회","대전 서구","25","대전광역시","25030","서구"
"무천문학동인회","대전 중구","25","대전광역시","25020","중구"
"무천황경하 예술단","전남 순천시","36","전라남도","36030","순천시"
"무크지쨉","부산 동구","21","부산광역시","21030","동구"
"무학사","경남 창원시","38","경상남도","38110","창원시"
"무학화가협회","경남 창원시","38","경상남도","38110","창원시"
"무향 손만희 한국춤연구소","서울 종로구","11","서울특별시","11010","종로구"
"무형유산연합 백미","서울 성북구","11","서울특별시","11080","성북구"
"묵가와신조형체","대전 유성구","25","대전광역시","25040","유성구"
"묵담서학회","제주 제주시","39","제주특별자치도","39010","제주시"
"묵랑","제주 제주시","39","제주특별자치도","39010","제주시"
"묵연회","전남 신안군","36","전라남도","36480","신안군"
"묵의 흐름","경남 진주시","38","경상남도","38030","진주시"
"묵의 흐름","경남 창원시","38","경상남도","38110","창원시"
"묵의회","대구 수성구","22","대구광역시","22060","수성구"
"묵의회","대구 중구","22","대구광역시","22010","중구"
"묵창회","전북 전주시","35","전라북도","35010","전주시"
"묵취회","광주 북구","24","광주광역시","24040","북구"
"묵향누리회","강원 양양군","32","강원도","32410","양양군"
"묵화연(墨花緣)","강원 춘천시","32","강원도","32010","춘천시"
"문경 앙상블 크레셴도","경북 문경시","37","경상북도","37090","문경시"
"문경노인복지센터","경북 문경시","37","경상북도","37090","문경시"
"문경도자기협동조합","경북 문경시","37","경상북도","37090","문경시"
"문경문화예술회관","경북 문경시","37","경상북도","37090","문경시"
"문경문화원","경북 문경시","37","경상북도","37090","문경시"
"문경전통 연희단 하늘재","경북 문경시","37","경상북도","37090","문경시"
"문경조령사진동우회","경북 문경시","37","경상북도","37090","문경시"
"문경포토클럽","경북 문경시","37","경상북도","37090","문경시"
"문라이트","서울 광진구","11","서울특별시","11050","광진구"
"문막서우회","강원 원주시","32","강원도","32020","원주시"
"문막전통예술원","강원 원주시","32","강원도","32020","원주시"
"문막청소년문화의집","강원 원주시","32","강원도","32020","원주시"
"문민기획","경기 성남시","31","경기도","31020","성남시"
"문발작가협동조합","경기 파주시","31","경기도","31200","파주시"
"문복주댄스컴퍼니","광주 동구","24","광주광역시","24010","동구"
"문샷","서울 광진구","11","서울특별시","11050","광진구"
"문스튜디오(M&F)","서울 용산구","11","서울특별시","11030","용산구"
"문아트랩","인천 연수구","23","인천광역시","23040","연수구"
"문아트컴퍼니 주식회사","경남 김해시","38","경상남도","38070","김해시"
"문양숙","대전 유성구","25","대전광역시","25040","유성구"
"문예가족","전북 전주시","35","전라북도","35010","전주시"
"문예두럭","충북 영동군","33","충청북도","33340","영동군"
"문예마을","대전 유성구","25","대전광역시","25040","유성구"
"문예미학사","대구 중구","22","대구광역시","22010","중구"
"문예바다","서울 종로구","11","서울특별시","11010","종로구"
"문예바다","서울 중구","11","서울특별시","11020","중구"
"문예시대사","부산 서구","21","부산광역시","21020","서구"
"문예원","서울 마포구","11","서울특별시","11140","마포구"
"문예정터","광주 동구","24","광주광역시","24010","동구"
"문예정터갤러리씨어터","광주 동구","24","광주광역시","24010","동구"
"문예진캘리그라피","경기 성남시","31","경기도","31020","성남시"
"문우당서점","부산 중구","21","부산광역시","21010","중구"
"문원서우회","강원 춘천시","32","강원도","32010","춘천시"
"문인화제주작가회","제주 제주시","39","제주특별자치도","39010","제주시"
"문장21","부산 남구","21","부산광역시","21070","남구"
